,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
5174,288460,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/288460/download,XC288460-choquinha-da-serra.mp3,20,"Tijuca atra, Cyclarhis gujanensis, Chamaeza ruficauda, Basileuterus culicivorus",A
5175,247659,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/247659/download,XC247659-DRYGEN06.mp3,43,Scytalopus speluncae,A
5176,247649,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/247649/download,XC247649-DRYGEN46.mp3,106,Tijuca atra,A
5177,236547,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/236547/download,XC236547-1122_01.mp3,92,,A
5178,236136,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/236136/download,XC236136-1003_01.mp3,175,,A
5179,222517,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/222517/download,XC222517-Rufous-tailed Antbird B 7663.mp3,43,,A
5180,222515,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/222515/download,XC222515-Rufous-tailed Antbird A 7664.mp3,146,,A
5181,172470,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/172470/download,XC172470-LGM-146.mp3,31,"Mackenziaena severa, Drymophila ochropyga",A
5182,87514,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/87514/download,Drymophila genei Xeno.mp3,23,Drymophila rubricollis,A
5183,80149,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/80149/download,DRYGEN19.mp3,16,Saltator similis,A
5184,5973,Drymophila,genei,Rufous-tailed Antbird,https://www.xeno-canto.org/5973/download,HI-0297-Rufous-tailed-Antbird.mp3,28,"Hylophilus poicilotis, Tijuca atra, Basileuterus culicivorus, Poecilotriccus plumbeiceps",A
5185,502080,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/502080/download,XC502080-D. ochropyga_mp3.mp3,101,,A
5186,435505,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/435505/download,XC435505-Choquinha de dorso vermelho (Drymophila ochropyga-OK) Trovoada de bertoni 12-9 9e6.mp3,12,"Poecilotriccus plumbeiceps, Cyclarhis gujanensis",A
5187,430517,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/430517/download,XC430517-choquinha-de-dorso-vermelho_Reserva_Monteiro_10jun2018.mp3,58,"Drymophila ferruginea, Mackenziaena severa, Pachyramphus castaneus, Herpsilochmus rufimarginatus, Terenura maculata, Dysithamnus stictothorax",A
5188,415461,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/415461/download,XC415461-TawnyRumpedAntbird_Brazil_031717_song2.mp3,52,,A
5189,415460,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/415460/download,XC415460-TawnyRumpedAntbird_Brazil_031717_song.mp3,38,,A
5190,413891,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/413891/download,XC413891-Choquinha de dorso vermelho ANT (Drymophila ochropyga-OK-OK).mp3,8,,A
5191,388949,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/388949/download,XC388949-Drymophila ochropyga-Felipe Arantes.mp3,29,,A
5192,386888,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/386888/download,XC386888-1199_01.mp3,125,"Chiroxiphia caudata, Procnias nudicollis",A
5193,349031,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/349031/download,XC349031-Drymophila ochropyga 1.mp3,94,"Myiothlypis leucoblephara, Cyclarhis gujanensis",A
5194,348451,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/348451/download,XC348451-DRYOCH47.mp3,44,,A
5195,341084,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/341084/download,XC341084-Drymophila ochropyga.mp3,48,"Conopophaga lineata, Turdus flavipes, Saltator similis, Procnias nudicollis",A
5196,334829,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/334829/download,"XC334829-Ochre-rumped Antbird, 03.09., song, Fazenda Angelim.mp3",77,,A
5197,331941,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/331941/download,XC331941-DRYOCH35.mp3,55,Carpornis cucullata,A
5198,320540,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/320540/download,XC320540-DRYOCH29.mp3,59,"Chamaeza meruloides, Chamaeza campanisona, Hemitriccus diops, Lipaugus lanioides, Turdus albicollis",A
5199,319523,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/319523/download,XC319523-DRYOCH23.mp3,28,Procnias nudicollis,A
5200,302505,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/302505/download,XC302505-DRYOCH57.mp3,29,Drymophila rubricollis,A
5201,301840,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/301840/download,XC301840-160129-065701 Drymophila ochropyga.mp3,16,Pyriglena leucoptera,A
5202,283677,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/283677/download,"XC283677-Ochre-rumped Antbird, 02.10, song, Serra dos Orgaos.mp3",34,Leptopogon amaurocephalus,A
5203,249274,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/249274/download,XC249274-20141004-1035-BR0379-BR-RJ-Macae de Cima-Ochre-rumped Antbird song.mp3,73,"Phyllomyias burmeisteri, Procnias nudicollis, Hemitriccus diops",A
5204,248110,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/248110/download,XC248110-DRYOCH56.mp3,68,,A
5205,247672,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/247672/download,XC247672-DRYOCH36.mp3,63,"Brotogeris tirica, Dysithamnus stictothorax, Chamaeza meruloides, Saltator fuliginosus, Eleoscytalopus indigoticus, Megarynchus pitangua, Ramphocaenus melanurus",A
5206,222542,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/222542/download,XC222542-Ochre-rumped Antbird A 7680.mp3,39,,A
5207,222541,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/222541/download,XC222541-Ochre-rumped Antbird A 7679.mp3,76,,A
5208,222537,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/222537/download,XC222537-Ochre-rumped Antbird A 7671.mp3,52,,A
5209,210366,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/210366/download,XC210366-DRYOCH55.mp3,44,,A
5210,200795,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/200795/download,XC200795-Ochre-rumped Antbird2014-9-30-1.mp3,70,,A
5211,199222,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/199222/download,XC199222-GMR_20141016_083311_1_01 Drymophila ochropiga.mp3,19,,A
5212,165554,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/165554/download,XC165554-drymophila_ochrophyga_intervales_6ene2014_carmo-road.MP3,20,,A
5213,152611,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/152611/download,"XC152611-Drymophila ochropyga (Hellmayr, 1906).mp3",51,,A
5214,148551,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/148551/download,XC148551-Drymophila_ochropyga 01 09 2012 PNSI Blumenau SC.mp3,20,Synallaxis ruficapilla,A
5215,102527,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/102527/download,Ochre-rumped Antbird_song_Intervalles_Br_11may2011_FS.mp3,22,,A
5216,87513,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/87513/download,Drymophila ochropyga.mp3,27,"Chamaeza meruloides, Hylophilus poicilotis, Hylopezus nattereri, Chiroxiphia caudata",A
5217,80161,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/80161/download,DRYOCH46.mp3,31,Drymophila ferruginea,A
5218,80159,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/80159/download,DRYOCH43.mp3,21,"Patagioenas plumbea, Pyriglena leucoptera, Colonia colonus, Saltator fuliginosus, Basileuterus culicivorus",A
5219,80157,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/80157/download,DRYOCH38.mp3,27,"Veniliornis spilogaster, Drymophila ferruginea, Psilorhamphus guttatus, Chamaeza campanisona, Carpornis cucullata, Basileuterus culicivorus",A
5220,80155,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/80155/download,DRYOCH28.mp3,21,"Hemitriccus diops, Lipaugus lanioides",A
5221,76863,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/76863/download,Drymophila ochropyga (Colorado).mp3,112,,A
5222,62876,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/62876/download,Ochre-rumped Antbird_Drymophila ochropyga 1_fred_101002_045_2010_10_02.mp3,25,Turdus rufiventris,A
5223,62432,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/62432/download,ochre-rumped antbird 1657 30810.mp3,14,,A
5224,51428,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/51428/download,D.ochropyga song- Rio Acima- HJCP-0179.mp3,23,,A
5225,41933,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/41933/download,Drymophila_ochropyga_Tapirai_SP_29_Dec_2009_RSS.mp3,17,,A
5226,39667,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/39667/download,Drymophila_ochropyga_(Ochre-rumped_Antbird)e.p.27.08.09.mp3,53,Poecilotriccus plumbeiceps,A
5227,33298,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/33298/download,Drymophila_ochropyga_PP_210309.mp3,35,"Troglodytes aedon, Cyanocompsa brissonii, Turdus albicollis",A
5228,29477,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/29477/download,ABOchreRumped_FL.mp3,11,,A
5229,18773,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/18773/download,Drymophila ocropyga RP2 - StaVirg.mp3,37,,A
5230,5974,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/5974/download,HI-0214-Ochre-rumped-Antbird.mp3,26,"Synallaxis ruficapilla, Chiroxiphia caudata, Drymophila rubricollis",A
5231,4520,Drymophila,ochropyga,Ochre-rumped Antbird,https://www.xeno-canto.org/4520/download,Ochrerumped_Antbird_Zizo-5-35.mp3,27,"Myiodynastes maculatus, Drymophila ferruginea, Dysithamnus mentalis",A
5232,513970,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/513970/download,XC513970-Choquinha-carijó.mp3,88,,A
5233,506439,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/506439/download,XC506439-LS110388 Drymal.mp3,137,,A
5234,469394,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/469394/download,XC469394-Choquinha carijo (Drymophila malura-OK-OK) 17‎-4-‎2019 ‏‎9e48.mp3,6,,A
5235,435453,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/435453/download,XC435453-Choquinha carijo (Drymophila malura-OK) 12-9 8e18.mp3,34,,A
5236,419492,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/419492/download,XC419492-1101 Drymophila malura (song in resp pl)Varanal_220714_FIG.mp3,58,,A
5237,388565,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/388565/download,XC388565-Drymophila malura_3.mp3,26,,A
5238,388360,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/388360/download,XC388360-Drymophila malura-Felipe Arantes.mp3,42,,A
5239,334806,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/334806/download,"XC334806-Dusky-tailed Antbird, song2, 10.09., Intervales.mp3",57,,A
5240,334805,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/334805/download,"XC334805-Dusky-tailed Antbird, song, 10.09., Intervales.mp3",47,,A
5241,334738,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/334738/download,"XC334738-Dusky-tailed Antbird, song, 11.09., Intervales.mp3",50,,A
5242,332032,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/332032/download,XC332032-DRYMAL25.mp3,98,"Dysithamnus stictothorax, Synallaxis ruficapilla, Sporophila frontalis, Anabazenops fuscus, Psilorhamphus guttatus",A
5243,323495,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/323495/download,XC323495-Thamnophilidae_Drymophila_malura_21_01_2016_H08_04_Doutor_Pedrinho.mp3,40,,A
5244,251915,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/251915/download,XC251915-DRYMAL44.mp3,41,,A
5245,251912,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/251912/download,XC251912-DRYMAL27.mp3,188,"Pyrrhura frontalis, Procnias nudicollis, Carpornis cucullata",A
5246,251893,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/251893/download,XC251893-DIVC0139.mp3,21,Thamnophilus caerulescens,A
5247,251887,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/251887/download,XC251887-DRYMAL22.mp3,33,,A
5248,222532,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/222532/download,XC222532-Dusky-tailed Antbird A 7699.mp3,71,,A
5249,222531,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/222531/download,XC222531-Dusky-tailed Antbird A 7698.mp3,54,,A
5250,222530,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/222530/download,XC222530-Dusky-tailed Antbird A 7697.mp3,33,,A
5251,208432,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/208432/download,XC208432-20140821-1324-BR0141-BR-RJ-Pico da Caledonia-Dusky-tailed Antbird song.mp3,43,Thamnophilus caerulescens,A
5252,206839,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/206839/download,XC206839-Drymophila_malura_14-12-2014_SERRA_DA_ROCINHA_850m.mp3,90,,A
5253,200792,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/200792/download,XC200792-Dusky-tailed Antbird2014-9-29-1.mp3,85,,A
5254,190121,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/190121/download,XC190121-Drymophila malura.mp3,41,,A
5255,186256,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/186256/download,XC186256-F163 Drymophila malura (song)270111ExtremaMG.mp3,50,,A
5256,186255,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/186255/download,XC186255-F162 Drymophila malura (song)121010curucutu (afEindigoticusCpallida.mp3,44,"Cranioleuca pallida, Eleoscytalopus indigoticus",A
5257,179685,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/179685/download,XC179685-Drymophila malura 18 01 2014 Mirim Doce.mp3,72,,A
5258,165101,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/165101/download,XC165101-Drymophila malura.MP3,28,,A
5259,156041,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/156041/download,XC156041-1019xc.mp3,67,Synallaxis cinerascens,A
5260,155478,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/155478/download,XC155478-cho carijo.mp3,98,,A
5261,145605,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/145605/download,XC145605-1076.mp3,54,,A
5262,129355,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/129355/download,XC129355-Drymophila malura-alarm duet-PB-24-02-2013.MP3,59,,A
5263,87421,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/87421/download,DRYMAL26.mp3,19,"Crypturellus obsoletus, Procnias nudicollis",A
5264,87419,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/87419/download,DRYMAL30.mp3,37,,A
5265,80152,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/80152/download,DRYMAL35.mp3,37,Synallaxis ruficapilla,A
5266,75554,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/75554/download,Drymophila malura110215_T531.mp3,134,"Sporophila caerulescens, Picumnus temminckii, Pachyramphus polychopterus, Pitangus sulphuratus, Carpornis cucullata, Hemitriccus nidipendulus",A
5267,75536,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/75536/download,Drymophila fuscicauda110213_T510.mp3,50,"Pitangus sulphuratus, Rupornis magnirostris",A
5268,62311,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/62311/download,dusky-tailed antbird 1232 28810.mp3,41,,A
5269,46087,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/46087/download,Thamnophilidae._Drymophila_malura_REBIO_Canela_Preta_Botuvera_31.03.2010_EL.mp3,24,,A
5270,33110,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/33110/download,D_maluraMarcosMeloAPA.mp3,20,"Geothlypis velata, Carpornis cucullata",A
5271,20367,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/20367/download,BD_2008-04-07_Drymophila_maluraXC.mp3,58,,A
5272,18629,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/18629/download,Drymophila malura (Dusky-tailed Antbird)E.P.11.07.mp3,27,Synallaxis ruficapilla,A
5273,10609,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/10609/download,dusky_tail_antbird_rdb.mp3,36,Procnias nudicollis,A
5274,8439,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/8439/download,Drymophila_malura.mp3,14,Mackenziaena severa,A
5275,5967,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/5967/download,HI-0247-Dusky-tailed-Antbird.mp3,46,Drymophila rubricollis,A
5276,4326,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/4326/download,Duskytailed-Antbird2_intervales.mp3,24,"Pitangus sulphuratus, Poecilotriccus plumbeiceps",A
5277,4020,Drymophila,malura,Dusky-tailed Antbird,https://www.xeno-canto.org/4020/download,Drymophila_malura_MD_1-26_LFF.mp3,21,,A
5278,521885,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/521885/download,XC521885-D. squamata_canto_mp3.mp3,86,,A
5279,487948,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/487948/download,XC487948-Drymophila squamata DCB 619-6.mp3,65,,A
5280,487947,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/487947/download,XC487947-Drymophila squamata DCB 619-5.mp3,32,,A
5281,487217,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/487217/download,XC487217-pintadinho mp3.mp3,21,,A
5282,469305,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/469305/download,XC469305-Pintadinho (Drymophila squamata-OK-OK) 18‎-4-2019 9e35.mp3,4,Herpsilochmus rufimarginatus,A
5283,426087,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/426087/download,"XC426087-180719_03_Scaled Antbird_PN Tijuca, Rio de Janeiro, 18 July 2018.mp3",37,Dysithamnus stictothorax,A
5284,419120,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/419120/download,XC419120-Pintadinho ANT (Drymophila squamata-OK-OK).mp3,5,,A
5285,415249,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/415249/download,XC415249-ScaledAntbird_Brazil_031617_song.mp3,83,,A
5286,350092,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/350092/download,XC350092-Drymophila_squamata-628297.mp3,25,,A
5287,349687,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/349687/download,XC349687-DRYSQU55.mp3,80,"Schiffornis virescens, Myrmoderus squamosus",A
5288,344782,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/344782/download,XC344782-Drymophila squamata 10.MP3,29,,A
5289,338067,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/338067/download,XC338067-HJCP054.mp3,302,"Drymophila ferruginea, Hemitriccus diops, Mackenziaena severa, Todirostrum poliocephalum",A
5290,338066,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/338066/download,XC338066-HJCP053.mp3,86,"Cercomacra brasiliana, Drymophila ferruginea, Hemitriccus diops, Mackenziaena severa",A
5291,336045,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/336045/download,XC336045-1027_01.mp3,73,,A
5292,333207,Drymophila,squamata,Scaled Antbird,https://www.xeno-canto.org/333207/download,"XC333207-Scaled Antbird, 01.09., song, Mambucaba.mp3",46,"Procnias nudicollis, Hemitriccus furcatus",A
