,index,file_id,genus,species,name,download_url,file_name,duration,other_species_in_recording,quality
1402,3093,223240,Furnarius,figulus,Band-tailed Hornero,https://www.xeno-canto.org/223240/download,XC223240-Tail-banded Hornero A 4991.mp3,30,,A
1403,3095,173053,Furnarius,figulus,Band-tailed Hornero,https://www.xeno-canto.org/173053/download,XC173053-CASACA DE COURO DA LAMA - ARCOS - 01-05-13.mp3,52,,A
1404,3098,96381,Furnarius,figulus,Band-tailed Hornero,https://www.xeno-canto.org/96381/download,casaca de couro da lama.mp3,99,,A
1405,3099,26606,Furnarius,figulus,Band-tailed Hornero,https://www.xeno-canto.org/26606/download,FLF_Furnarius_figulus_ESECTM.mp3,37,"Hylopezus berlepschi, Monasa nigrifrons, Nasica longirostris",A
1406,3100,8683,Furnarius,figulus,Band-tailed Hornero,https://www.xeno-canto.org/8683/download,Furnarius_figulus_PMCM_120605.mp3,38,,A
1407,3102,440924,Furnarius,leucopus,Pale-legged Hornero,https://www.xeno-canto.org/440924/download,XC440924-Casaca de couro amarelo1 (Furnarius leucopus-OK) 26-10-18 17e18.mp3,20,,A
1408,3104,271736,Furnarius,leucopus,Pale-legged Hornero,https://www.xeno-canto.org/271736/download,XC271736-FURLEU20.mp3,41,"Columbina squammata, Forpus xanthopterygius",A
1409,3110,503600,Furnarius,rufus,Rufous Hornero,https://www.xeno-canto.org/503600/download,XC503600-furnar_campus_2019-oct-21.mp3,67,"Pitangus sulphuratus, Sicalis flaveola",A
1410,3111,498207,Furnarius,rufus,Rufous Hornero,https://www.xeno-canto.org/498207/download,XC498207-Joao de barro (Furnarius rufus-OK) caraibas 08-08-2019 15e0.mp3,22,Todirostrum cinereum,A
1411,3112,302801,Furnarius,rufus,Rufous Hornero,https://www.xeno-canto.org/302801/download,XC302801-FURRUF27.mp3,34,"Nystalus chacuru, Gnorimopsar chopi",A
1412,3117,127173,Furnarius,rufus,Rufous Hornero,https://www.xeno-canto.org/127173/download,XC127173-joao de barro Furnarius rufus.mp3,21,,A
1413,3121,90745,Furnarius,rufus,Rufous Hornero,https://www.xeno-canto.org/90745/download,MZ0013Furnarius_rufus_Socorro_mmelo_26052011.mp3,27,Melanerpes candidus,A
1414,3122,80814,Furnarius,rufus,Rufous Hornero,https://www.xeno-canto.org/80814/download,FURRUF22.mp3,24,"Nothura maculosa, Patagioenas picazuro, Colaptes campestris",A
1415,3126,454950,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/454950/download,XC454950-Joao porca2 (Lochmias nematura-OK-OK) 2-2-2019 8e17.mp3,36,,A
1416,3127,438667,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/438667/download,XC438667-Joao porca (Lochmias nematura-OK) 14‎-10-18 ‏‎08e53.mp3,36,,A
1417,3128,332662,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/332662/download,"XC332662-Sharp-tailed Streamcreaper, 29.08., song, Itatiaia.mp3",112,,A
1418,3129,301907,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/301907/download,XC301907-160201-114713 Lochmias nematura.mp3,205,,A
1419,3130,297320,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/297320/download,XC297320-STE-010 joão-porca.mp3,43,,A
1420,3132,272327,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/272327/download,XC272327-LOCNEM02.mp3,22,Pyriglena leucoptera,A
1421,3133,272323,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/272323/download,XC272323-LOCNEM25.mp3,36,,A
1422,3134,272322,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/272322/download,XC272322-LOCNEM04.mp3,42,,A
1423,3135,225180,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/225180/download,XC225180-Sharp-tailed Streamcreeper A 6062.mp3,45,,A
1424,3136,225178,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/225178/download,XC225178-Sharp-tailed Streamcreeper A 6058.mp3,77,,A
1425,3137,225177,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/225177/download,XC225177-Sharp-tailed Streamcreeper A 6057.mp3,74,,A
1426,3143,62871,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/62871/download,Sharp-tailed Streamcreeper_Locminas nematura_fred_101002_027_2010_10_02.mp3,26,,A
1427,3144,58531,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/58531/download,Lochmias nematura (CM).mp3,51,,A
1428,3145,20331,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/20331/download,Lochmias nematura piedade 710AM take2.mp3,36,,A
1429,3146,15814,Lochmias,nematura,Sharp-tailed Streamcreeper,https://www.xeno-canto.org/15814/download,Lochmias_nematura_Concordia_0209072.mp3,32,,A
1430,3222,47947,Philydor,erythrocercum,Rufous-rumped Foliage-gleaner,https://www.xeno-canto.org/47947/download,Rufous-rumped Foliage-gleaner2009-9-24-2.mp3,58,,A
1431,3223,47946,Philydor,erythrocercum,Rufous-rumped Foliage-gleaner,https://www.xeno-canto.org/47946/download,Rufous-rumped Foliage-gleaner2009-9-24-1.mp3,28,,A
1432,3224,475931,Philydor,erythropterum,Chestnut-winged Foliage-gleaner,https://www.xeno-canto.org/475931/download,XC475931-Philydor eruthropterum-046.mp3,35,"Trogon collaris, Nonnula sclateri",A
1433,3228,339539,Philydor,atricapillus,Black-capped Foliage-gleaner,https://www.xeno-canto.org/339539/download,XC339539-HJCP081.mp3,48,"Dysithamnus stictothorax, Thamnomanes caesius, Cacicus haemorrhous, Todirostrum poliocephalum",A
1434,3229,339538,Philydor,atricapillus,Black-capped Foliage-gleaner,https://www.xeno-canto.org/339538/download,XC339538-HJCP080.mp3,20,"Dysithamnus stictothorax, Lipaugus lanioides, Thamnomanes caesius",A
1435,3230,333062,Philydor,atricapillus,Black-capped Foliage-gleaner,https://www.xeno-canto.org/333062/download,XC333062-Furnariidae_Philydor_atricapillus_21_01_2016_H06_28_Doutor_Pedrinho.mp3,52,,A
1436,3231,305941,Philydor,atricapillus,Black-capped Foliage-gleaner,https://www.xeno-canto.org/305941/download,XC305941-160307-085034 Philydor atricapillus.mp3,23,Myiothlypis leucoblephara,A
1437,3235,435542,Philydor,rufum,Buff-fronted Foliage-gleaner,https://www.xeno-canto.org/435542/download,XC435542-Limpa folha testa baia (Philydor rufum-OK) TUC icogita sucurua variado limpa folha testa baia 8-9 9e20.mp3,35,Trogon surrucura,A
1438,3238,332838,Philydor,rufum,Buff-fronted Foliage-gleaner,https://www.xeno-canto.org/332838/download,XC332838-PHIRUF25.mp3,30,,A
1439,3241,277187,Philydor,rufum,Buff-fronted Foliage-gleaner,https://www.xeno-canto.org/277187/download,XC277187-PHIRUF32.mp3,128,Carpornis cucullata,A
1440,3286,332755,Clibanornis,dendrocolaptoides,Canebrake Groundcreeper,https://www.xeno-canto.org/332755/download,XC332755-CLIDEN06.mp3,56,"Thamnophilus caerulescens, Synallaxis ruficapilla, Attila phoenicurus, Procnias nudicollis, Vireo chivi, Eleoscytalopus indigoticus",A
1441,3287,332747,Clibanornis,dendrocolaptoides,Canebrake Groundcreeper,https://www.xeno-canto.org/332747/download,XC332747-CLIDEN11.mp3,49,"Elaenia mesoleuca, Cyclarhis gujanensis",A
1442,3289,274466,Clibanornis,dendrocolaptoides,Canebrake Groundcreeper,https://www.xeno-canto.org/274466/download,XC274466-CLIDEN09.mp3,56,"Eleoscytalopus indigoticus, Procnias nudicollis, Saltator similis, Chiroxiphia caudata",A
1443,3293,514671,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/514671/download,XC514671-Automolus rectirostris DCB 454-13.mp3,277,,A
1444,3294,465146,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/465146/download,XC465146-Fura barreira 4-4-2019 7e58.mp3,53,"Cantorchilus leucotis, Coccycua minuta, Volatinia jacarina, Pheugopedius genibarbis, Galbula ruficauda",A
1445,3295,324968,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/324968/download,XC324968-HYLREC06.mp3,30,Herpsilochmus atricapillus,A
1446,3296,324894,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/324894/download,XC324894-HYLREC04.mp3,70,,A
1447,3297,274376,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/274376/download,XC274376-HYLREC02.mp3,35,,A
1448,3298,274339,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/274339/download,XC274339-HYLREC01.mp3,169,"Galbula ruficauda, Cantorchilus leucotis",A
1449,3300,173343,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/173343/download,XC173343-FURA BARREIRA 2 - BELO VALE - 24-04-13.mp3,39,,A
1450,3301,151193,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/151193/download,XC151193-Barr22_Hrect.mp3,76,"Tyrannus melancholicus, Patagioenas cayennensis, Euphonia chlorotica",A
1451,3303,80817,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/80817/download,HYLREC03.mp3,34,Galbula ruficauda,A
1452,3304,38076,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/38076/download,R09_2357-Chestnut-capped-Foliage-gleaner.mp3,41,"Columbina squammata, Cantorchilus leucotis, Leptotila verreauxi, Tyrannus melancholicus, Lepidocolaptes squamatus",A
1453,3305,30092,Clibanornis,rectirostris,Henna-capped Foliage-gleaner,https://www.xeno-canto.org/30092/download,Hylocryptus rectirostris.mp3,31,,A
1454,3306,475745,Clibanornis,rubiginosus,Ruddy Foliage-gleaner,https://www.xeno-canto.org/475745/download,XC475745-Clibanornis watinski-065.mp3,55,,A
1455,3307,474783,Clibanornis,rubiginosus,Ruddy Foliage-gleaner,https://www.xeno-canto.org/474783/download,XC474783-Clibanornis watsinkii_Chandless_1157.mp3,77,,A
1456,3309,345613,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/345613/download,XC345613-AUTRUF19.mp3,22,"Saltator grossus, Ramphastos tucanus",A
1457,3310,340935,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/340935/download,XC340935-AUTRUF11.mp3,31,,A
1458,3311,274735,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/274735/download,XC274735-AUTRUF19.mp3,22,,A
1459,3312,219492,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/219492/download,XC219492-Chestnut-crowned Foliage-gleaner B 5897.mp3,25,,A
1460,3313,144715,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/144715/download,XC144715-Automolus rufipileatus Assis Br MMelo 26 07 2013.mp3,21,,A
1461,3314,108508,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/108508/download,Chestnut-crowned Foliage-Gleaner song 8-24-11.mp3,47,,A
1462,3316,96335,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/96335/download,AUTRUF13.mp3,21,,A
1463,3317,96334,Automolus,rufipileatus,Chestnut-crowned Foliage-gleaner,https://www.xeno-canto.org/96334/download,AUTRUF05.mp3,33,Saltator coerulescens,A
1464,3318,475788,Automolus,melanopezus,Brown-rumped Foliage-gleaner,https://www.xeno-canto.org/475788/download,XC475788-Automolus melanopezus-058.mp3,63,,A
1465,3319,96327,Automolus,melanopezus,Brown-rumped Foliage-gleaner,https://www.xeno-canto.org/96327/download,AUTMEL01.mp3,31,,A
1466,3320,475701,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/475701/download,XC475701-Automolus ochrolaemus 080.mp3,54,,A
1467,3321,466929,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/466929/download,XC466929-Automolus ochrolaemus STE-019.mp3,35,,A
1468,3322,439328,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/439328/download,XC439328-181018_3839 Buff-throated Foliage-Gleaner 30ft Lagoinha 1700 mp3 amp.mp3,24,,A
1469,3323,423719,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/423719/download,XC423719-A.ochrolaemus-ME 38.mp3,38,,A
1470,3324,314991,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/314991/download,XC314991-AUTOCH08.mp3,38,,A
1471,3325,312297,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/312297/download,XC312297-AUTOCH06.mp3,73,"Xiphorhynchus guttatus, Pheugopedius genibarbis",A
1472,3326,274761,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/274761/download,XC274761-AUTOCH18.mp3,137,,A
1473,3328,171236,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/171236/download,XC171236-9991254.MP3,91,,A
1474,3329,138891,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/138891/download,XC138891-121209_00_Automolus_ochrolaemus_pnvirua_rr_esp.mp3,42,Thamnophilus punctatus,A
1475,3331,96301,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/96301/download,AUTOCH09.mp3,21,,A
1476,3332,96300,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/96300/download,AUTOCH07.mp3,20,Myrmotherula iheringi,A
1477,3335,9540,Automolus,ochrolaemus,Buff-throated Foliage-gleaner,https://www.xeno-canto.org/9540/download,Automolus_ochrolaemus_BR_FRG_19931113_SC1-rtp_ATC.mp3,51,,A
1478,3336,423720,Automolus,subulatus,Eastern Woodhaunter,https://www.xeno-canto.org/423720/download,XC423720-H.subulatus 39.mp3,85,,A
1479,3337,170129,Automolus,subulatus,Eastern Woodhaunter,https://www.xeno-canto.org/170129/download,XC170129-Automolus subulatus_Chupinguaia_1272.mp3,41,Monasa morphoeus,A
1480,3338,66611,Automolus,subulatus,Eastern Woodhaunter,https://www.xeno-canto.org/66611/download,HYLSUB02.mp3,32,Campephilus rubricollis,A
1481,3339,475422,Automolus,infuscatus,Olive-backed Foliage-gleaner,https://www.xeno-canto.org/475422/download,XC475422-Automolus infuscatus DCB 601-8.mp3,75,"Liosceles thoracicus, Legatus leucophaius",A
1482,3340,436771,Automolus,infuscatus,Olive-backed Foliage-gleaner,https://www.xeno-canto.org/436771/download,"XC436771-Olive-backed Foliage-gleaner, song, 180825-032.mp3",73,,A
1483,3341,423596,Automolus,infuscatus,Olive-backed Foliage-gleaner,https://www.xeno-canto.org/423596/download,XC423596-Automolus infuscatus-Felipe Arantes.mp3,22,Amazona farinosa,A
1484,3342,303088,Automolus,infuscatus,Olive-backed Foliage-gleaner,https://www.xeno-canto.org/303088/download,XC303088-Automolus infuscatus_Mocidade_1207.mp3,35,,A
1485,3343,400655,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/400655/download,XC400655-Automolus rufipileatus_Novo Repartimento_1148.mp3,20,,A
1486,3344,345432,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/345432/download,XC345432-AUTPAR06.mp3,40,Crypturellus cinereus,A
1487,3345,345272,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/345272/download,XC345272-AUTPAR05.mp3,78,,A
1488,3346,305308,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/305308/download,XC305308-Automolus paraensis 2.mp3,36,,A
1489,3347,219473,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/219473/download,XC219473-Pará Foliage-gleaner A 5969.mp3,25,,A
1490,3349,219471,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/219471/download,XC219471-Pará Foliage-gleaner A 5967.mp3,30,,A
1491,3350,167338,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/167338/download,XC167338-Automolus paraensis_Machadinho_1139.mp3,63,,A
1492,3351,128976,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/128976/download,XC128976-20110912-0543-1169-BR-MT-Cristalino Reserve-Para Foliage-gleaner_ext.mp3,130,,A
1493,3352,96325,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/96325/download,AUTPAR07.mp3,30,,A
1494,3353,38585,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/38585/download,Para Foliage-Gleaner2009-9-3-2.mp3,30,,A
1495,3354,23442,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/23442/download,BD_2008-07-15_Automolus_paraensisXC3.mp3,39,,A
1496,3355,18145,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/18145/download,Automolus paraensis (Para Foliage-gleaner)E.P.08.07.mp3,26,,A
1497,3356,5033,Automolus,paraensis,Para Foliage-gleaner,https://www.xeno-canto.org/5033/download,015-047-Para-Foliage-gleaner.mp3,25,,A
1498,3357,518708,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/518708/download,XC518708-Automolus lammi DCB 455-17.mp3,141,,A
1499,3358,518704,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/518704/download,XC518704-Automolus lammi DCB 455-15.mp3,357,,A
1500,3360,274786,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/274786/download,XC274786-AUTLEU13.mp3,66,,A
1501,3361,80773,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/80773/download,AUTLEU31.mp3,32,,A
1502,3362,80772,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/80772/download,AUTLEU30.mp3,28,,A
1503,3363,20008,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/20008/download,Automolus lammi voc1 RPPN Gargau PB13mai05b.mp3,49,,A
1504,3364,18610,Automolus,lammi,Pernambuco Foliage-gleaner,https://www.xeno-canto.org/18610/download,1015_Automolus lammi_Murici_08_III_2008_Ciro Albano_esp_0925.mp3,30,Mionectes oleagineus,A
1505,3365,500341,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/500341/download,XC500341-barranqueiro dueto (online-audio-converter.com).mp3,34,,A
1506,3366,488980,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/488980/download,XC488980-Automolus leucophthalmus.mp3,65,,A
1507,3367,462350,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/462350/download,XC462350-Automolus leucophthalmus.mp3,54,,A
1508,3368,452477,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/452477/download,XC452477-A. leucophthalmus.mp3,86,,A
1509,3372,417037,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/417037/download,XC417037-Automolus leucophthalmus2.mp3,37,,A
1510,3373,415718,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/415718/download,XC415718-Barranqueiro de olho branco‎ (Automolus leucophthalmus-OK-OK).mp3,41,"Monasa nigrifrons, Campylorhamphus trochilirostris",A
1511,3374,352280,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/352280/download,XC352280-1006_01.mp3,215,Caryothraustes canadensis,A
1512,3375,347726,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/347726/download,XC347726-Automolus_leucophthalmus_Itanhaem_SP_21_Dec_2016_Song_RSS.mp3,68,,A
1513,3376,345083,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/345083/download,XC345083-Automolus leucophthalmus.mp3,35,"Drymophila squamata, Trogon viridis",A
1514,3377,344479,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/344479/download,XC344479-Automolus leucophthalmus.mp3,73,"Pionus maximiliani, Basileuterus culicivorus, Chiroxiphia caudata, Manacus manacus",A
1515,3378,340058,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/340058/download,XC340058-HJCP016.mp3,98,"Xiphorhynchus fuscus, Basileuterus culicivorus, Cercomacra brasiliana",A
1516,3379,338533,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/338533/download,XC338533-HJCP015.mp3,104,"Hemitriccus diops, Cercomacra brasiliana, Chiroxiphia caudata, Pyriglena leucoptera, Pheugopedius genibarbis, Arremon taciturnus",A
1517,3380,338532,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/338532/download,XC338532-HJCP013.mp3,31,"Chiroxiphia caudata, Manacus manacus, Arremon taciturnus",A
1518,3382,336217,Automolus,leucophthalmus,White-eyed Foliage-gleaner,https://www.xeno-canto.org/336217/download,XC336217-1181_01.mp3,32,,A
